Date,AveragePrice,"Total Volume",4046,4225,4770,"Total Bags","Small Bags","Large Bags","XLarge Bags"
2016-12-25,1.5300000000000001,132890.31,22779.87,56237.830000000002,10.76,53861.85,43478.17,10383.680000000001,0
2016-12-18,1.6100000000000001,122728.42,18006.040000000001,60993.650000000002,176.75,43551.980000000004,37872.370000000003,5679.61,0
2016-12-11,1.64,128204.63000000001,20010.880000000002,59840.220000000002,49.16,48304.370000000003,37233.95,11070.420000000001,0
2016-12-04,1.89,116895.28,24442.770000000001,50935.56,10.75,41506.2,38051.1,3455.1,0
2016-11-27,2.0400000000000001,111851.52000000001,21468.080000000002,49401.430000000001,9.220000000000001,40972.790000000001,34501.89,6470.9,0
2016-11-20,2.1000000000000001,107587.14,18289.69,44678.81,12.300000000000001,44606.34,39260.510000000003,5345.83,0
2016-11-13,2.13,122099.57000000001,21825.770000000001,51895.85,7.6900000000000004,48370.260000000003,38872.27,9497.99,0
2016-11-06,2.3700000000000002,119037.25,22140.03,56357.550000000003,0,40539.67,27968.55,12571.120000000001,0
2016-10-30,2.4900000000000003,96095.10000000001,17620.85,52989.92,1.5400000000000001,25482.790000000001,17096.290000000001,8386.5,0
2016-10-23,2.5800000000000001,75897.66000000001,9139.120000000001,53304.49,6.17,13447.88,13409.33,38.55,0
2016-10-16,2.0200000000000001,95599.25,13352.47,54624.49,7.72,27614.57,27404.48,210.09000000000001,0
2016-10-09,1.98,128966.95,15488.420000000001,67537.91000000001,12.36,45928.260000000003,45197.03,731.23000000000002,0
2016-10-02,1.91,138994.56,15505.790000000001,70707.24000000001,21.660000000000001,52759.870000000003,46874.860000000001,5885.0100000000003,0
2016-09-25,1.95,123708,12970.520000000001,73572.34,10.84,37154.300000000003,32296.6,4857.7,0
2016-09-18,1.8400000000000001,139322.81,19979.78,76879.66000000001,3.11,42460.260000000003,36711.510000000003,5748.75,0
2016-09-11,1.5500000000000001,187617.54000000001,22135.19,97386.14,27.95,68068.26,65803.60000000001,2264.66,0
2016-09-04,1.65,178322.37,19885.380000000002,82532.01,0,75904.98,72625.37,3279.6100000000002,0
2016-08-28,1.63,175422.72000000001,20282.39,79271.95,9.3300000000000001,75859.05000000001,74991.99000000001,867.06,0
2016-08-21,1.5300000000000001,176650.09,28268.87,67090.59,3.11,81287.52000000001,80495.190000000003,792.33000000000005,0
2016-08-14,1.47,208956.81,28111.21,84313.38000000001,35.820000000000001,96496.4,88974.66000000001,7521.74,0
2016-08-07,1.48,210038.55,22201.700000000001,79011.43,0,108825.42,81490.29,27335.130000000002,0
2016-07-31,1.5600000000000001,188494.23000000002,21895.14,83894.93,12.45,82691.71000000001,78991.53,3700.18,0
2016-07-24,1.5600000000000001,185039.68,22033.28,82329.89,26.420000000000002,80650.09,70510.95,10139.14,0
2016-07-17,1.5900000000000001,192800.93,21165.430000000001,91337.45,7.76,80290.29,80258.73,31.56,0
2016-07-10,1.5100000000000001,213417.87,30506.94,89764.31,10.85,93135.77000000001,92965.62,170.15000000000001,0
2016-07-03,1.5800000000000001,209495.60000000001,24660.35,110483.19000000001,21.710000000000001,74330.35000000001,72414.48,1915.87,0
2016-06-26,1.5100000000000001,204392.39000000002,34450.42,103277.2,18.59,66646.18,66565.39,80.79000000000001,0
2016-06-19,1.5700000000000001,196942.94000000001,23134.770000000001,102745.34,35.560000000000003,71027.27000000001,70936.330000000002,90.94,0
2016-06-12,1.5,192533.95000000002,24728.3,101839.43,3.07,65963.15,65924,39.15,0
2016-06-05,1.5500000000000001,182778.37,26377.62,88667.93,7.6600000000000002,67725.16000000001,67138.56,586.60000000000003,0
2016-05-29,1.49,203163.62,22713.1,99956.65,0,80493.87,79986.78,507.09,0
2016-05-22,1.3700000000000002,211081.29000000001,22352.560000000002,102703.17,4.59,86020.970000000002,86006.720000000002,14.25,0
2016-05-15,1.5,202641.92000000002,26935.790000000001,102253.41000000001,0,73452.720000000002,73429.110000000001,23.61,0
2016-05-08,1.25,256669.13000000001,19169.71,147864.84,0,89634.580000000002,89474.610000000001,159.97,0
2016-05-01,1.24,225346.56,16747.64,132440.93,0,76157.99000000001,76042.95,115.04000000000001,0
2016-04-24,1.39,208434.9,18891.23,100137.58000000001,3.0400000000000001,89403.05000000001,89320.2,82.85,0
2016-04-17,1.39,187358.5,17320,84073.76,6.0800000000000001,85958.66000000001,85340.06,618.60000000000003,0
2016-04-10,1.4,193519.09,16938.01,93768.59,0,82812.49000000001,78412.84,4399.65,0
2016-04-03,1.39,206688.54000000001,17840.630000000002,115062.35000000001,0,73785.56,63388.930000000001,10396.63,0
2016-03-27,1.42,184634.36,14744.950000000001,92064.48,7.5800000000000001,77817.35000000001,62300.77,15516.58,0
2016-03-20,1.46,172196.69000000001,15752,89041.95,7.6,67395.14,60109.32,7285.82,0
2016-03-13,1.41,199915.92000000002,18235.75,101106.75,0,80573.42,67515.24000000001,13058.180000000001,0
2016-03-06,1.3200000000000001,198961.57000000001,19796.42,86184.7,3.0400000000000001,92977.41000000001,92547.860000000001,429.55000000000002,0
2016-02-28,1.2800000000000001,214658.47000000001,16583.5,95085.10000000001,4.55,102985.32000000001,102374.94000000001,610.38,0
2016-02-21,1.43,161206.07000000001,14702.41,81578.02000000001,12.130000000000001,64913.510000000003,62863.57,2049.9400000000001,0
2016-02-14,1.47,158522.76000000001,11345.110000000001,87139.610000000001,97.12000000000001,59940.92,48968.580000000002,10972.340000000001,0
2016-02-07,1.38,156586.25,13085.23,84118.360000000001,78.91,59303.75,42734.34,16569.41,0
2016-01-31,1.43,155319.35000000001,17862.540000000001,79184.75,124.41,58147.650000000002,44998.95,13148.700000000001,0
2016-01-24,1.3600000000000001,154438.32000000001,13658.82,86743.65,0,54035.85,17413.71,36622.14,0
2016-01-17,1.45,125541.88000000001,16081.340000000001,66398.85000000001,0,43061.690000000003,22825.96,20235.73,0
2016-01-10,1.3300000000000001,138580.98000000002,17520.67,60382.970000000002,0,60677.34,45417.900000000002,15259.440000000001,0
2016-01-03,1.43,122089.29,18211.060000000002,66433.31,0,37444.92,30530.14,6914.78,0
